Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
DecisionTreeClassifier,0.39990089197224976,0.02791932606408665,0.003734588623046875,0.0006825208663940429,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.39990089197224976,0.02791932606408665,0.0036705732345581055,0.0007641792297363281,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.32556987115956393,0.028713007485011672,0.0023292779922485353,0.0004929780960083007,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.32457879088206143,0.020316182689875006,0.005386829376220703,0.0008172273635864257,"{'class_weight': None, 'splitter': 'best', 'max_features': None, 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.2968285431119921,0.027103773199648223,0.00350344181060791,0.0005062580108642578,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.29534192269573833,0.016191119575470043,0.004886198043823242,0.0004907608032226563,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': None, 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.2755203171456888,0.024795124454022002,0.002552437782287598,0.00047881603240966796,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2755203171456888,0.024795124454022002,0.003291773796081543,0.0006217718124389649,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2613974231912785,0.02205536658002557,0.0056293725967407225,0.0019105911254882813,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.2613974231912785,0.02205536658002557,0.0037388324737548826,0.0007804632186889648,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.260406342913776,0.02266946027934134,0.003804779052734375,0.0005123376846313477,"{'class_weight': None, 'splitter': 'best', 'max_features': None, 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2569375619425173,0.02455084023071677,0.003403902053833008,0.0006778717041015625,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.24950445986124875,0.02530434829140073,0.003211236000061035,0.0007171630859375,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.24950445986124875,0.02530434829140073,0.002437448501586914,0.0005583286285400391,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.24950445986124875,0.02530434829140073,0.0026904582977294923,0.0007003545761108398,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.24950445986124875,0.02530434829140073,0.002923274040222168,0.000537109375,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.24033696729435083,0.025234829880146175,0.003390383720397949,0.0004963397979736329,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.239593657086224,0.022464591455570563,0.003201460838317871,0.000492095947265625,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.239593657086224,0.022464591455570563,0.0031931161880493163,0.0004851818084716797,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.239593657086224,0.022464591455570563,0.0033045530319213865,0.0005396366119384766,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.239593657086224,0.022464591455570563,0.0031843185424804688,0.0004831075668334961,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2321605550049554,0.02130553143663238,0.004868650436401367,0.0005171537399291992,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': None, 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.23116947472745292,0.0231990498431876,0.0036995649337768556,0.0005013942718505859,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.23116947472745292,0.0231990498431876,0.0036075830459594725,0.0005018949508666992,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.23116947472745292,0.0231990498431876,0.0055236339569091795,0.0005230903625488281,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.23116947472745292,0.0231990498431876,0.00372161865234375,0.0005063533782958985,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.22150644202180378,0.0227549558855618,0.005304026603698731,0.0008246898651123047,"{'class_weight': None, 'splitter': 'best', 'max_features': None, 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.2054013875123885,0.018384279906983516,0.004456186294555664,0.0015379667282104492,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.2054013875123885,0.018384279906983516,0.0019493818283081055,0.0004841804504394531,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2054013875123885,0.018384279906983516,0.0024524688720703124,0.0013739109039306641,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.2054013875123885,0.018384279906983516,0.003190350532531738,0.0008047580718994141,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.20242814667988107,0.022630662019640608,0.0033109188079833984,0.0004939079284667969,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.19326065411298315,0.018187089927468304,0.004329109191894531,0.0004863262176513672,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': None, 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.1910307234886026,0.016419026026142973,0.0024897098541259766,0.0004917860031127929,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.18334985133795836,0.02150381554471095,0.0047454357147216795,0.0004764080047607422,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.18334985133795836,0.02150381554471095,0.0032577753067016602,0.0005131959915161133,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.18334985133795836,0.02150381554471095,0.003157901763916016,0.00048828125,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.18334985133795836,0.02150381554471095,0.0031257390975952147,0.00046956539154052734,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.16972249752229931,0.013708415763794791,0.0032975435256958007,0.00047664642333984376,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 2, 'criterion': 'gini'}"
DecisionTreeClassifier,0.16674925668979187,0.014014214374072922,0.0031625032424926758,0.0007376909255981445,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 2, 'criterion': 'gini'}"
