Indices,Accuracy
[2 6 2 4 1],0.77761812812358
[4 6 4 3 3],0.777616911144285
[4 3 5 1 6],0.777616911144285
[1 1 4 4 1],0.7774217887973
[5 6 6 4 6],0.777421383137535
[6 4 3 5 3],0.77742016615824
[4 1 1 2 5],0.777419760498475
[1 6 6 1 2],0.77741935483871
[6 4 5 5 6],0.77741854351918
[4 5 3 5 1],0.77741854351918
[6 6 5 2 1],0.777418137859415
[4 3 4 3 6],0.777417732199649
[4 2 3 2 1],0.777416515220354
[4 3 3 5 1],0.777415298241059
[4 2 3 4 6],0.777412864282469
[1 3 2 1 4],0.777411241643409
[5 1 5 3 2],0.777221798533134
[6 1 5 2 5],0.777220987213604
[3 1 1 3 6],0.777219770234309
[5 5 3 6 2],0.777216524956189
[1 1 1 3 5],0.777215713636659
[2 6 6 4 1],0.777215713636659
[5 6 3 6 6],0.777215307976894
[5 5 2 2 1],0.777214902317129
[6 3 4 2 1],0.777214496657364
[3 6 2 6 5],0.777023430908029
[1 1 2 6 2],0.777020996949439
[5 6 3 4 3],0.777020185629908
[6 5 5 5 6],0.777019779970143
[6 4 5 3 3],0.777018968650613
[5 1 6 4 2],0.777018157331083
[4 6 5 3 5],0.777017751671318
[6 2 4 4 5],0.777015317712728
[3 6 3 6 4],0.777014506393198
[4 3 1 3 1],0.777012883754138
[4 4 3 3 3],0.776820601025508
[3 1 6 3 6],0.776820195365743
[3 6 6 3 6],0.776819789705978
[1 6 2 1 2],0.776819384046213
[5 4 4 3 4],0.776818572726683
[4 1 2 2 3],0.776818167066917
[6 1 5 2 4],0.776817761407153
[5 6 5 3 4],0.776817761407153
[3 4 6 1 4],0.776816544427857
[4 3 6 6 3],0.776814921788797
[2 1 6 6 6],0.776814921788797
[3 1 1 6 4],0.776814516129032
[6 6 4 2 6],0.776813704809502
[4 2 4 1 1],0.776813299149737
[4 4 1 1 6],0.776812487830207
[4 2 4 6 2],0.776812487830207
[3 5 3 6 2],0.776811676510677
[5 3 2 3 3],0.776811270850912
[3 4 4 1 1],0.776811270850912
[5 4 3 4 5],0.776623856039463
[1 6 6 6 1],0.776621827740637
[5 3 1 3 5],0.776618582462517
[3 6 1 3 6],0.776617365483222
[3 1 6 6 3],0.776616959823457
[1 1 1 3 4],0.776616959823457
[1 6 2 3 2],0.776616554163692
[6 2 5 1 5],0.776616554163692
[5 1 2 4 3],0.776615742844162
[4 1 4 5 5],0.776615337184397
[4 4 3 1 4],0.776614931524632
[3 4 2 1 5],0.776614120205102
[5 2 2 3 4],0.776614120205102
[6 5 4 2 4],0.776610874926981
[5 6 6 3 3],0.776417780878821
[1 6 6 1 4],0.776416158239761
[4 4 1 6 2],0.776415752579996
[3 3 2 6 5],0.776414941260466
[5 6 4 1 4],0.776414941260466
[4 5 2 6 3],0.776414535600701
[6 3 4 6 3],0.776414535600701
[4 3 1 3 5],0.776413318621406
[4 4 1 1 5],0.776412912961641
[2 1 2 4 5],0.776412912961641
[1 1 1 3 3],0.776412912961641
[5 1 6 4 6],0.776412507301876
[1 1 3 5 1],0.776412101642111
[3 6 3 4 4],0.776411695982346
[4 3 3 2 6],0.776410884662816
[5 5 1 3 2],0.77640966768352
[4 2 3 3 4],0.77640885636399
[5 6 5 6 1],0.776406828065165
[5 6 4 6 2],0.776217790614656
[6 5 4 2 5],0.776215356656065
[1 1 6 6 6],0.776214545336535
[2 6 6 3 6],0.77621413967677
[5 3 3 6 3],0.776212922697475
[3 1 1 3 2],0.776212922697475
[2 3 2 3 4],0.776212111377945
[6 6 4 5 6],0.776212111377945
[4 6 2 2 6],0.77621170571818
[6 5 4 5 2],0.77621170571818
[2 4 3 4 1],0.77621089439865
[5 5 3 1 5],0.77621089439865
[1 3 2 3 4],0.776210488738885
[3 6 1 1 2],0.776209677419355
[6 5 2 2 4],0.776206432141235
[3 5 2 4 1],0.776206026481469
[3 1 2 4 5],0.77602023430908
[3 4 3 3 6],0.7760153663919
[5 1 5 1 5],0.77601374375284
[4 4 5 1 2],0.776013338093074
[3 6 1 3 5],0.776011309794249
[4 4 5 1 4],0.776010904134484
[1 1 1 6 5],0.776010904134484
[6 4 6 5 4],0.776010498474719
[3 6 3 4 2],0.776010092814954
[1 4 2 1 6],0.776009687155189
[4 4 3 6 4],0.776008875835659
[4 4 1 6 4],0.776008875835659
[5 3 5 1 4],0.776008064516129
[3 3 2 6 6],0.776008064516129
[6 2 5 6 1],0.776007658856364
[1 1 2 6 4],0.776007658856364
[2 6 3 4 1],0.776006441877069
[4 1 1 2 6],0.775813753488674
[1 1 3 6 3],0.775812130849614
[4 5 5 1 6],0.775810102550789
[1 1 1 4 1],0.775810102550789
[3 4 3 4 5],0.775809696891024
[3 1 2 4 6],0.775808479911728
[5 3 2 4 4],0.775807668592198
[4 6 2 5 6],0.775806857272668
[3 2 3 4 1],0.775805640293373
[5 1 3 2 5],0.775614168884273
[1 1 4 3 5],0.775613357564743
[4 4 2 3 3],0.775610517946388
[4 4 2 4 3],0.775610112286623
[4 4 5 4 6],0.775610112286623
[3 1 3 5 5],0.775608083987798
[6 2 4 4 6],0.775606867008503
[3 1 3 1 4],0.775606867008503
[1 1 2 2 1],0.775606461348737
[1 6 3 1 6],0.775605650029208
[4 5 4 2 1],0.775605244369442
[5 6 4 4 1],0.775603216070617
[3 5 3 2 1],0.775601593431557
[2 6 2 6 2],0.775410933341987
[6 3 1 5 1],0.775408093723632
[1 6 3 2 1],0.775406065424807
[6 4 2 2 4],0.775405659765042
[5 2 2 1 6],0.775403631466217
[4 1 4 4 3],0.775403631466217
[3 1 6 1 5],0.775214594015707
[3 6 6 4 2],0.775210943077822
[5 1 3 4 6],0.775210943077822
[1 1 2 5 1],0.775208103459467
[5 3 2 6 5],0.775207292139936
[5 5 1 4 1],0.775206886480171
[2 6 1 3 6],0.775206886480171
[3 6 2 1 6],0.775206480820406
[4 5 5 1 4],0.775206075160641
[5 5 3 4 6],0.775205669500876
[5 3 6 3 1],0.775205263841111
[3 1 4 1 4],0.775204858181346
[6 4 5 5 2],0.775204858181346
[2 6 6 1 4],0.775204046861816
[5 5 2 4 6],0.775204046861816
[6 3 5 5 1],0.775204046861816
[1 1 1 6 6],0.775204046861816
[4 2 6 3 1],0.775204046861816
[3 6 2 1 4],0.775203641202051
[6 2 2 5 2],0.775203641202051
[1 6 3 1 5],0.775203235542286
[2 4 2 1 6],0.775202424222756
[5 1 3 4 4],0.775009735834361
[4 1 5 6 2],0.775007707535536
[3 5 6 6 5],0.775006490556241
[5 6 5 1 4],0.775006084896476
[5 1 1 2 1],0.775005273576945
[4 3 6 4 5],0.775004462257416
[6 3 5 4 2],0.77500405659765
[4 3 4 6 5],0.77500324527812
[4 6 4 5 1],0.775002839618355
[3 1 2 5 1],0.775002028298825
[2 5 4 6 1],0.77500081131953
[3 3 2 1 6],0.77500081131953
[5 6 5 1 2],0.7748085285909
[4 2 3 3 3],0.7748085285909
[5 3 2 4 5],0.774808122931135
[5 4 2 4 5],0.774807311611605
[5 6 1 6 2],0.774807311611605
[5 5 6 4 4],0.77480609463231
[1 4 2 1 5],0.774805688972545
[5 5 6 3 6],0.774805688972545
[4 1 1 5 3],0.77480528331278
[1 4 3 6 5],0.774804877653015
[2 6 3 3 3],0.774804877653015
[4 4 5 6 2],0.774803255013955
[2 6 1 3 5],0.77480284935419
[2 1 3 3 6],0.774802443694425
[6 6 5 2 2],0.774802038034659
[6 3 1 4 3],0.774802038034659
[6 2 1 4 4],0.774802038034659
[6 1 5 2 6],0.77480122671513
[2 6 1 3 1],0.774800821055364
[3 3 2 3 5],0.774800415395599
[4 6 5 4 2],0.774798792756539
[3 3 3 6 6],0.774796358797949
[6 2 5 4 1],0.774795953138184
[5 4 6 5 5],0.774613406243915
[6 4 6 2 3],0.774607321347439
[1 2 3 3 1],0.774606510027909
[3 5 3 3 5],0.774602047770494
[3 6 6 4 5],0.774602047770494
[4 1 5 2 1],0.774601236450964
[6 4 3 5 4],0.774601236450964
[2 5 2 1 2],0.774599208152139
[1 4 2 1 4],0.774598802492374
[4 2 3 6 2],0.774598396832609
[5 5 6 6 3],0.774405708444214
[1 6 1 1 4],0.774405708444214
[5 6 2 4 2],0.774405708444214
[5 1 1 6 3],0.774403680145389
[5 5 6 4 2],0.774400029207503
[4 5 3 1 4],0.774400029207503
[2 3 3 3 2],0.774399217887973
[4 5 6 5 6],0.774398812228208
[2 1 1 3 1],0.774396783929383
[1 6 2 3 6],0.774396783929383
[4 3 5 1 4],0.774396378269618
[4 5 3 2 6],0.774394755630557
[5 1 5 4 1],0.774205718180048
[4 5 5 4 5],0.774204095540988
[6 2 2 5 1],0.774202067242163
[4 3 3 2 2],0.774200038943337
[2 4 2 4 1],0.774200038943337
[6 4 5 2 1],0.774200038943337
[2 5 3 3 2],0.774198821964042
[6 6 4 4 3],0.774198416304277
[6 1 5 5 4],0.774198010644512
[1 6 5 4 1],0.774197199324982
[6 5 1 4 3],0.774193142727332
[3 3 2 3 6],0.774192331407802
[3 4 6 1 5],0.774003699617057
[4 4 1 1 3],0.774002482637762
[1 4 4 4 1],0.774001671318232
[4 6 6 5 5],0.774001671318232
[4 5 4 1 3],0.774000454338937
[5 3 3 2 1],0.773999643019407
[1 4 4 1 1],0.773998831699877
[2 5 2 3 4],0.773998020380347
[2 6 4 1 2],0.773995180761991
[4 2 2 4 4],0.773993152463166
[6 2 5 6 2],0.773992746803401
[5 4 4 1 4],0.773801681054066
[5 4 4 1 2],0.773800464074771
[4 4 6 2 5],0.773798841435711
[2 4 6 1 2],0.773798435775946
[1 2 3 6 1],0.773798435775946
[6 3 4 4 2],0.773795190497826
[4 2 3 1 2],0.773794784838061
[6 4 4 5 2],0.773792756539235
[5 4 3 6 3],0.773788699941585
[1 6 3 3 5],0.77360006815084
[3 1 3 4 4],0.773599662491075
[5 1 3 4 3],0.77359925683131
[3 3 2 1 5],0.77359925683131
[6 5 1 2 4],0.773598039852015
[4 4 2 6 3],0.773596417212955
[5 4 3 5 1],0.77359601155319
[1 1 1 1 1],0.77359601155319
[5 2 2 4 1],0.77359520023366
[5 1 5 6 5],0.77359438891413
[3 2 3 6 5],0.773593983254365
[3 4 6 1 6],0.773592360615305
[4 3 1 4 5],0.77339886090738
[4 6 2 5 2],0.773398455247615
[5 6 3 5 1],0.773396832608555
[4 5 3 6 3],0.773394398649964
[1 1 6 3 4],0.773392370351139
[4 5 5 6 4],0.773391559031609
[4 3 1 1 3],0.773390342052314
[3 4 6 1 1],0.773390342052314
[3 3 2 4 1],0.773389125073019
[1 6 2 3 5],0.773197653663919
[5 4 5 4 1],0.773192785746738
[3 1 4 6 6],0.773191974427208
[4 1 1 5 4],0.773190351788148
[2 6 6 4 6],0.773189946128383
[3 1 5 1 1],0.773188729149088
[4 4 6 5 5],0.772998474719284
[4 5 5 6 2],0.772996852080223
[6 3 1 2 6],0.772996852080223
[4 6 1 6 3],0.772996040760693
[5 5 6 1 3],0.772994823781398
[1 4 6 1 1],0.772994418121633
[4 1 1 2 2],0.772994012461868
[4 2 2 2 1],0.772993606802103
[6 3 2 2 3],0.772993606802103
[3 1 1 6 3],0.772993201142338
[4 2 4 1 4],0.772992795482573
[4 3 4 1 5],0.772992389822808
[3 6 4 3 6],0.772991984163043
[4 5 6 5 1],0.772991984163043
[5 4 2 2 1],0.772990767183748
[2 6 6 3 1],0.772990767183747
[3 5 3 4 6],0.772989955864218
[2 6 3 1 5],0.772989955864218
[1 6 2 6 6],0.772989550204452
[2 6 4 6 1],0.772988333225157
[1 1 2 3 3],0.772987521905627
[1 1 4 3 4],0.772794022197702
[6 2 1 6 3],0.772793210878172
[4 2 1 6 2],0.772792805218407
[2 1 5 6 1],0.772792399558642
[5 2 4 6 1],0.772792399558642
[5 6 1 1 3],0.772791993898877
[5 4 6 4 3],0.772791588239112
[5 6 5 4 1],0.772791182579347
[4 3 2 5 1],0.772789965600052
[6 6 5 5 6],0.772788748620757
[2 4 4 1 1],0.772788748620757
[6 5 4 4 3],0.772788342960992
[4 5 5 1 2],0.772788342960992
[5 2 2 6 6],0.772787531641462
[6 2 5 1 6],0.772786720321932
[4 2 1 3 4],0.772786720321932
[2 6 1 1 1],0.772786314662167
[2 4 2 1 4],0.772783880703576
[5 3 4 3 5],0.772596060232362
[5 2 2 6 5],0.772589569676121
[1 1 6 6 4],0.772589569676121
[4 5 5 2 1],0.772589569676121
[3 6 6 1 3],0.772588758356591
[3 4 3 1 2],0.772587947037061
[3 4 3 3 4],0.772587541377296
[5 4 2 4 6],0.772587135717531
[2 6 3 1 2],0.772586730057766
[4 5 2 2 6],0.772586730057766
[2 6 1 1 2],0.772584701758941
[3 4 2 1 4],0.772583890439411
[5 6 1 3 3],0.772395664308431
[2 1 3 4 5],0.772395664308431
[4 6 5 5 1],0.772391607710781
[4 2 3 1 5],0.772389985071721
[2 6 2 6 6],0.772388768092426
[2 6 3 3 5],0.77238755111313
[6 5 5 4 3],0.77238592847407
[2 6 4 3 4],0.77238511715454
[2 6 2 1 3],0.77238430583501
[4 2 3 1 3],0.77238430583501
[3 6 5 1 1],0.77238106055689
[5 4 4 3 2],0.772194051405205
[4 1 1 5 2],0.77219121178685
[5 1 5 3 5],0.772190806127085
[4 4 6 4 3],0.77218877782826
[2 5 2 6 6],0.77218877782826
[1 1 6 4 1],0.77218877782826
[4 3 4 3 5],0.77218877782826
[5 4 6 3 3],0.772188372168495
[6 3 5 5 5],0.7721871551892
[4 3 5 3 1],0.772185532550139
[1 6 1 3 6],0.772184315570844
[1 1 1 3 2],0.772184315570844
[2 4 3 3 1],0.772183504251314
[4 2 2 1 3],0.772181070292724
[5 1 6 5 5],0.77199324982151
[5 5 4 1 2],0.771987570584799
[4 5 1 6 3],0.771986759265269
[3 1 4 4 1],0.771986759265269
[1 1 2 6 3],0.771985136626209
[5 1 4 3 6],0.771984730966444
[4 6 4 4 4],0.771983513987149
[6 6 5 6 3],0.771983108327384
[5 2 2 6 2],0.771982702667619
[4 2 1 3 2],0.771982702667618
[6 3 1 2 5],0.771791231258519
[5 5 6 2 1],0.771790825598754
[5 5 5 3 1],0.771790014279224
[1 6 2 4 5],0.771789608619459
[6 4 5 5 5],0.771789202959694
[2 5 2 3 6],0.771787580320633
[2 4 2 3 1],0.771787174660868
[6 5 3 5 2],0.771784740702278
[3 3 3 1 5],0.771783929382748
[4 6 2 6 3],0.771783118063218
[4 6 3 5 5],0.771783118063218
[2 1 2 2 1],0.771781901083923
[3 4 4 3 1],0.771780684104628
[3 5 1 6 1],0.771779872785098
[2 5 2 6 5],0.771590024015058
[2 1 2 4 2],0.771589212695528
[5 5 1 1 5],0.771588807035763
[5 6 6 6 3],0.771587995716233
[4 5 5 3 5],0.771587590056468
[5 2 2 1 5],0.771587184396703
[1 6 6 4 5],0.771587184396703
[1 6 1 3 5],0.771586778736938
[1 1 5 1 1],0.771586373077173
[1 1 3 1 2],0.771586373077173
[2 3 2 3 1],0.771584750438113
[3 5 3 3 6],0.771584750438113
[4 2 3 3 5],0.771584344778348
[6 2 1 1 6],0.771583533458817
[3 2 3 3 2],0.771581505159992
[5 3 6 3 5],0.771581505159992
[3 1 1 1 1],0.771580288180697
[1 6 3 6 5],0.771579476861167
[3 6 1 4 1],0.771578665541637
[3 3 2 1 4],0.771573391964691
[2 4 2 3 2],0.771391250730187
[6 6 4 2 5],0.771388005452067
[2 4 2 3 6],0.771385571493477
[5 3 6 1 2],0.771383948854417
[5 3 3 4 4],0.771383948854417
[4 4 5 1 5],0.771383948854417
[6 2 2 5 5],0.771383137534887
[5 4 2 4 4],0.771381920555592
[1 6 1 1 6],0.771381109236062
[5 5 4 6 6],0.771378269617706
[6 2 5 6 4],0.771378269617706
[4 4 4 2 1],0.771186798208606
[5 2 3 3 6],0.771183958590251
[5 4 5 3 1],0.771182335951191
[5 6 2 6 6],0.771182335951191
[5 3 2 6 2],0.771181930291426
[1 5 6 6 1],0.771181118971896
[4 3 1 3 3],0.771181118971896
[2 6 6 4 2],0.771181118971896
[3 4 2 6 6],0.771180307652366
[4 6 5 4 4],0.771179090673071
[2 6 4 4 1],0.771179090673071
[4 3 5 6 4],0.77117746803401
[2 6 6 6 2],0.770988024923736
[6 5 1 5 2],0.770984779645616
[3 4 6 3 5],0.770984779645616
[2 6 6 6 5],0.770983562666321
[3 5 1 6 5],0.770982345687025
[6 3 5 2 1],0.77098112870773
[3 1 3 4 2],0.770980723047965
[3 5 6 6 1],0.7709803173882
[3 3 2 1 1],0.77097950606867
[2 6 6 6 6],0.77097950606867
[3 1 3 1 3],0.77097869474914
[5 3 6 4 1],0.770978289089375
[4 3 3 2 5],0.77097788342961
[3 1 4 6 4],0.77097788342961
[1 6 1 1 2],0.77097788342961
[5 1 1 1 4],0.770787628999805
[3 4 6 3 2],0.77078154410333
[6 5 1 5 6],0.770780327124034
[3 2 3 4 5],0.770779921464269
[6 6 4 5 5],0.770779921464269
[1 1 6 1 6],0.770779921464269
[4 4 5 5 1],0.770779515804504
[1 1 2 4 4],0.770778298825209
[1 6 3 1 2],0.770776676186149
[3 6 6 6 6],0.770776270526384
[3 4 4 6 1],0.770776270526384
[3 3 3 1 1],0.770776270526384
[4 4 5 3 4],0.770775053547089
[1 5 4 6 1],0.770774242227559
[2 6 3 1 1],0.770771808268969
[3 1 5 3 1],0.770769374310378
[1 1 3 4 5],0.770583987797754
[5 6 1 6 5],0.770581553839164
[5 3 1 3 4],0.770581148179399
[2 5 2 1 5],0.770580336859869
[4 5 5 4 2],0.770578308561044
[4 2 4 3 6],0.770577497241514
[5 3 5 3 1],0.770577497241514
[5 6 6 4 4],0.770576685921984
[2 5 3 6 2],0.770576280262219
[5 5 3 6 4],0.770576280262219
[3 6 2 6 6],0.770575468942688
[3 6 1 6 5],0.770575063282923
[6 2 1 1 1],0.770574251963393
[2 3 2 1 6],0.770572629324333
[6 4 4 2 5],0.770383591873824
[5 5 4 6 5],0.770382374894528
[5 5 3 6 3],0.770381969234763
[5 4 3 1 4],0.770381157915233
[3 4 6 6 5],0.770379129616408
[6 3 1 5 5],0.770379129616408
[5 4 3 4 3],0.770377912637113
[5 4 5 1 1],0.770377101317583
[3 5 6 6 6],0.770376695657818
[4 2 2 3 3],0.770375884338288
[1 6 3 4 5],0.770375073018758
[3 5 3 1 5],0.770374667358993
[2 6 1 3 4],0.770373856039463
[1 4 6 1 6],0.770373856039463
[5 3 1 6 1],0.770373856039462
[3 3 3 4 5],0.770373044719933
[3 5 3 6 6],0.770371016421107
[6 2 5 1 4],0.770370205101577
[5 1 3 4 2],0.770181167651068
[5 4 5 6 1],0.770178328032712
[2 3 2 3 2],0.770177516713182
[4 6 1 2 6],0.770176705393652
[1 6 2 4 6],0.770176705393652
[2 1 2 1 3],0.770176299733887
[5 5 2 4 5],0.770176299733887
[6 4 1 2 6],0.770176299733887
[5 4 3 4 6],0.770175894074122
[5 3 2 4 2],0.770174677094827
[3 1 3 2 6],0.770174271435062
[3 4 6 3 1],0.770173460115532
[1 5 1 6 1],0.770173460115532
[1 5 2 4 1],0.770173054455767
[6 6 3 5 4],0.770173054455767
[2 6 6 3 4],0.770172243136237
[4 2 6 4 4],0.770171837476472
[4 3 5 3 4],0.770169403517882
[6 4 6 5 3],0.769975903809956
[6 6 6 2 3],0.769975903809956
[4 4 2 5 5],0.769975092490426
[6 6 6 5 4],0.769973064191601
[5 5 4 3 6],0.769971441552541
[6 4 5 4 3],0.769971035892776
[3 2 3 6 2],0.769965762315831
[1 6 6 3 5],0.769778347504381
[5 1 2 5 5],0.769776319205556
[1 6 6 3 2],0.769772668267671
[4 6 3 2 5],0.76977266826767
[4 5 6 4 3],0.76977023430908
[2 1 6 1 2],0.76977023430908
[2 2 2 1 2],0.76976942298955
[5 4 2 6 4],0.76976942298955
[5 3 3 5 1],0.76976942298955
[4 1 4 2 4],0.769769017329785
[3 4 2 3 1],0.76976780035049
[3 6 2 3 4],0.769766583371195
[1 1 3 1 4],0.76957876289998
[3 5 6 6 2],0.76957714026092
[4 5 3 2 5],0.769574300642565
[5 5 4 1 6],0.769574300642565
[6 6 4 5 2],0.769572678003505
[4 2 4 3 4],0.769572678003505
[5 3 3 1 2],0.76957227234374
[4 6 5 2 1],0.769565781787499
[6 3 6 5 1],0.769374716038164
[5 4 4 6 2],0.769374310378399
[4 4 2 5 2],0.769373093399104
[5 1 4 1 6],0.769372687739339
[2 1 6 3 6],0.769372687739339
[3 1 6 4 1],0.769371065100279
[4 5 5 4 4],0.769370659440514
[3 1 3 4 3],0.769369848120984
[6 2 1 3 1],0.769369848120984
[1 2 2 6 1],0.769368631141689
[3 6 4 1 2],0.769368631141689
[3 4 3 4 2],0.769368631141689
[5 1 5 6 4],0.769368631141689
[1 4 3 6 6],0.769368225481924
[3 4 6 4 1],0.769365385863568
[5 5 4 6 2],0.769175537093529
[4 5 2 2 5],0.769174725773999
[5 4 1 3 4],0.769172697475174
[5 5 1 4 5],0.769172291815409
[5 2 6 6 2],0.769172291815409
[6 6 5 5 5],0.769171886155643
[1 4 1 1 1],0.769171886155643
[4 2 1 3 3],0.769170669176348
[4 3 6 3 3],0.769170263516583
[5 5 5 4 1],0.769169046537288
[2 3 2 4 1],0.769168640877523
[4 3 1 6 3],0.769168235217758
[6 3 4 5 1],0.769167423898228
[1 6 3 6 6],0.769166612578698
[4 3 2 2 1],0.769166206918933
[4 6 4 2 1],0.769164989939638
[6 2 2 4 3],0.769162961640813
[1 1 6 6 2],0.768971895891478
[5 4 6 2 1],0.768971490231713
[4 1 5 4 2],0.768970678912183
[5 2 3 3 2],0.768970678912183
[5 5 5 1 1],0.768969867592653
[3 6 5 1 5],0.768969867592653
[2 6 2 4 2],0.768969461932888
[5 1 4 6 3],0.768967027974297
[6 3 2 5 3],0.768966622314532
[4 3 4 4 4],0.768966216654767
[2 6 1 1 5],0.768964999675472
[5 6 5 1 6],0.768964594015707
[4 2 4 4 2],0.768964188355942
[2 5 2 4 1],0.768964188355942
[4 6 3 5 2],0.768963377036412
[1 3 3 1 1],0.768963377036412
[3 5 2 1 6],0.768963377036412
[4 3 2 2 6],0.768962565716882
[1 1 1 6 4],0.768768254689427
[1 1 3 1 6],0.768768254689427
[5 4 1 3 2],0.768767037710132
[6 5 2 2 3],0.768766226390602
[3 6 1 1 6],0.768765820730837
[5 3 3 1 6],0.768765009411306
[4 6 1 2 2],0.768764603751541
[6 2 5 3 5],0.768764198091776
[1 1 5 4 1],0.768763386772246
[6 2 5 3 1],0.768762981112481
[3 4 3 2 1],0.768757707535536
[5 4 2 4 2],0.768571509703382
[5 1 5 1 4],0.768571509703382
[4 4 5 6 6],0.768569075744791
[4 5 6 5 2],0.768568670085026
[2 4 3 3 2],0.768566641786201
[5 5 2 1 3],0.768564207827611
[3 4 3 1 5],0.768563802167846
[5 1 5 5 1],0.768563802167846
[5 3 6 4 4],0.768562585188551
[4 3 5 6 2],0.768562179528786
[4 2 1 4 2],0.768562179528786
[4 2 4 4 1],0.768560556889725
[2 3 2 1 4],0.76855933991043
[4 2 3 4 4],0.7685585285909
[5 3 5 1 5],0.768371113779451
[5 6 2 4 6],0.768370302459921
[4 4 3 2 2],0.768369491140391
[1 6 6 3 4],0.7683670571818
[4 2 6 6 3],0.768365840202505
[3 5 2 1 5],0.76836543454274
[5 5 3 5 1],0.76836543454274
[1 6 6 6 5],0.768364217563445
[3 1 1 4 1],0.768363406243915
[1 5 2 3 4],0.76836300058415
[4 1 5 3 3],0.768362594924385
[3 5 6 1 2],0.768362594924385
[1 5 1 1 1],0.76836218926462
[1 6 4 3 6],0.76836218926462
[1 1 6 3 6],0.768361783604855
[6 5 5 5 2],0.768361783604855
[4 4 6 2 4],0.768361783604855
[2 1 6 1 1],0.768361783604855
[3 1 5 6 6],0.768360160965795
[1 5 4 1 1],0.76835975530603
[2 1 3 6 4],0.768359349646265
[6 6 5 5 2],0.768359349646265
[2 6 4 1 4],0.7683589439865
[5 5 6 2 5],0.76817234049458
[5 4 1 3 5],0.76816584993834
[5 1 6 4 3],0.76816503861881
[3 1 3 5 6],0.768164632959045
[3 1 4 1 5],0.76816422729928
[4 4 4 4 5],0.768163821639515
[5 6 3 2 5],0.768163821639515
[5 5 3 4 4],0.768163415979749
[1 4 2 6 5],0.768163415979749
[6 3 1 5 6],0.768163010319984
[4 5 3 2 2],0.768163010319984
[2 1 6 1 6],0.768162604660219
[4 2 6 4 5],0.768161793340689
[6 2 5 4 5],0.768161387680924
[2 6 1 4 1],0.768159359382099
[4 2 1 3 5],0.768158548062569
[4 6 3 2 6],0.768157736743039
[3 6 5 3 2],0.767966265333939
[4 4 2 2 2],0.767964642694879
[4 5 1 2 5],0.767963020055819
[5 2 4 3 1],0.767960586097229
[2 4 2 6 6],0.767959369117933
[6 2 2 2 6],0.767958963458168
[4 5 4 3 3],0.767958963458168
[4 1 4 2 2],0.767765058090478
[5 5 2 4 4],0.767762624131888
[6 1 4 5 3],0.767761812812358
[3 4 6 6 1],0.767758161874473
[4 4 4 3 3],0.767757350554942
[5 3 6 3 4],0.767757350554942
[1 1 4 3 6],0.767756133575647
[2 2 2 3 2],0.767755727915882
[3 4 3 5 1],0.767754105276822
[4 1 3 5 4],0.767753293957292
[3 4 3 6 4],0.767752888297527
[5 5 6 2 2],0.767563850847018
[2 1 6 6 5],0.767562228207957
[5 1 6 2 1],0.767562228207957
[2 1 3 1 5],0.767561822548193
[1 1 3 1 3],0.767561822548192
[5 1 1 1 5],0.767561416888427
[6 3 5 5 6],0.767561011228662
[1 6 6 4 6],0.767559388589602
[3 1 2 1 3],0.767558982929837
[2 6 2 6 5],0.767558577270072
[6 3 1 2 2],0.767558171610307
[1 6 3 1 4],0.767556954631012
[3 2 2 1 2],0.767556548971247
[1 4 2 6 6],0.767556143311482
[1 4 6 1 2],0.767555331991952
[4 2 3 6 4],0.767549247095476
[1 6 2 6 2],0.767361020964496
[5 3 6 4 5],0.767359398325437
[1 4 3 3 2],0.767358587005906
[5 2 6 6 1],0.767357370026611
[1 5 1 3 1],0.767357370026611
[2 6 3 6 5],0.767354936068021
[3 1 4 3 6],0.767354936068021
[5 4 3 6 4],0.767354124748491
[3 2 2 3 1],0.767352502109431
[1 3 2 1 6],0.76734844551178
[2 1 4 4 1],0.767159813721036
[5 1 1 4 4],0.767159813721036
[3 1 6 4 4],0.767159002401506
[6 1 5 5 3],0.767158596741741
[6 4 5 6 3],0.767158596741741
[5 4 3 4 2],0.767157785422211
[6 2 5 3 4],0.767154134484325
[6 6 5 2 6],0.767154134484325
[3 6 5 3 1],0.767152511845265
[3 5 3 6 4],0.767150889206205
[1 6 2 6 5],0.767150077886675
[3 6 6 4 4],0.76714967222691
[5 4 3 4 4],0.766960229116635
[4 4 5 4 2],0.766958606477575
[6 2 5 3 6],0.76695738949828
[4 3 4 4 5],0.766956983838515
[5 5 3 4 2],0.76695657817875
[2 1 2 6 3],0.76695657817875
[5 6 4 1 6],0.766956172518985
[4 4 2 2 6],0.766956172518985
[6 6 6 5 3],0.76695414422016
[4 2 1 4 6],0.76695333290063
[4 4 4 1 3],0.766953332900629
[1 5 3 1 1],0.766950898942039
[5 3 1 1 1],0.766949276302979
[2 6 5 1 1],0.766949276302979
[2 2 2 1 1],0.766948870643214
[3 6 4 4 1],0.766946436684624
[5 6 5 3 6],0.766761050172
[1 1 4 1 4],0.766759833192705
[5 1 4 4 2],0.766757804893879
[5 4 2 3 3],0.766755776595054
[5 3 4 1 1],0.766755370935289
[2 3 2 3 6],0.766754559615759
[5 1 5 6 6],0.766753748296229
[6 5 5 2 6],0.766753748296229
[6 2 2 5 6],0.766753342636464
[2 6 5 1 2],0.766752125657169
[4 2 4 1 6],0.766749691698579
[1 1 4 6 5],0.766558625949244
[2 6 4 3 5],0.766558625949244
